subj,session,run,run_trial,context,cue_idx,cue,context_switch,cue_switch,hue_switch,ori_switch,hue,ori,congruent,hue_diff,ori_diff,hue_prop,ori_prop,hue_strength,ori_strength,context_prop,context_strength,iti_trs,iti,break,trial_time_tr,cue_time,stim_time,target_response,context_diff,distract_diff,distract_strength,distract_prop,cue_onset,stim_onset,correct,rt,response,key,stim_frames,dropped_frames,answered,log_switch_lag,log_switch_surprise
ti06,a,6,38,hue,0,4,False,True,hue,hue,red,left,True,hard,easy,0.48,0.32,0.02,0.18,0.48,0.02,0,0.0,False,286.0,205.94,206.64,False,hard,easy,0.18,0.32,205.925596952,206.64250493,True,1.28655481339,0.0,4.0,78,0,True,0.69314718056,0.0
ti06,a,6,39,ori,0,6,True,True,ori,ori,red,right,False,easy,easy,0.32,0.68,0.18,0.18,0.68,0.18,8,5.76,False,292.0,210.26,210.96,True,easy,easy,0.18,0.32,210.243510008,210.960361004,False,0.967829942703,0.0,4.0,58,0,True,0.0,0.0
ti06,a,6,40,ori,0,6,False,False,ori,ori,red,left,True,easy,hard,0.32,0.44,0.18,0.06,0.44,0.06,1,0.72,False,306.0,220.34,221.04,False,hard,easy,0.18,0.32,220.313079834,221.046754837,False,2.00112318993,1.0,9.0,120,0,True,0.69314718056,0.0
ti06,a,6,41,ori,0,6,False,False,ori,ori,red,right,False,easy,hard,0.32,0.56,0.18,0.06,0.56,0.06,0,0.0,False,313.0,225.38,226.08,True,hard,easy,0.18,0.32,225.36461997,226.081623793,True,0.985222101212,1.0,9.0,59,0,True,1.09861228867,0.0
ti06,a,6,42,hue,1,5,True,True,hue,hue,red,left,True,hard,hard,0.48,0.44,0.02,0.06,0.48,0.02,5,3.6,False,319.0,229.7,230.4,False,hard,hard,0.06,0.44,229.682747841,230.39949584,False,2.11827301979,1.0,9.0,127,0,True,0.0,0.69314718056
ti06,a,6,43,hue,1,5,False,False,hue,hue,red,right,False,hard,easy,0.48,0.68,0.02,0.18,0.48,0.02,0,0.0,False,330.0,237.62,238.32,False,hard,easy,0.18,0.68,237.601826906,238.335261822,True,1.40448594093,0.0,4.0,85,0,True,0.69314718056,0.0
ti06,a,6,44,ori,1,3,True,True,ori,ori,green,right,True,hard,hard,0.52,0.56,0.02,0.06,0.56,0.06,1,0.72,False,336.0,241.94,242.64,True,hard,hard,0.02,0.52,241.919727802,242.65344882,False,1.10136890411,0.0,4.0,66,0,True,0.0,0.0
ti06,a,6,45,ori,0,6,False,True,ori,ori,red,right,False,hard,hard,0.48,0.56,0.02,0.06,0.56,0.06,0,0.0,False,343.0,246.98,247.68,True,hard,hard,0.02,0.48,246.954518795,247.688290834,True,1.45126795769,1.0,9.0,87,0,True,0.69314718056,0.0
ti06,a,6,46,ori,0,6,False,False,ori,ori,green,left,False,easy,easy,0.68,0.32,0.18,0.18,0.32,0.18,0,0.0,False,349.0,251.3,252.0,False,easy,easy,0.18,0.68,251.272478819,252.006140947,True,0.934760808945,0.0,4.0,56,0,True,1.09861228867,0.0
ti06,a,6,47,hue,0,4,True,True,hue,hue,red,left,True,easy,easy,0.32,0.32,0.18,0.18,0.32,0.18,0,0.0,False,355.0,255.62,256.32,False,easy,easy,0.18,0.32,255.607385874,256.324026823,True,1.30128097534,0.0,4.0,78,0,True,0.0,0.69314718056
ti06,a,6,48,ori,1,3,True,True,ori,ori,red,left,True,easy,hard,0.32,0.44,0.18,0.06,0.44,0.06,6,4.32,True,361.0,259.94,260.64,False,hard,easy,0.18,0.32,259.925198793,260.642230988,True,1.40156698227,0.0,4.0,84,0,True,0.0,0.0
ti06,a,6,49,hue,1,5,True,True,hue,hue,green,right,True,hard,hard,0.52,0.56,0.02,0.06,0.52,0.02,2,1.44,False,373.0,268.58,269.28,True,hard,hard,0.06,0.56,268.561047792,269.29467392,True,1.45133590698,1.0,9.0,87,0,True,0.0,0.0
ti06,a,6,50,ori,1,3,True,True,ori,ori,red,left,True,easy,easy,0.32,0.32,0.18,0.18,0.32,0.18,4,2.88,False,381.0,274.34,275.04,False,easy,easy,0.18,0.32,274.312704802,275.046374798,False,1.70213890076,1.0,9.0,102,0,True,0.0,0.0
ti06,a,6,51,ori,0,6,False,True,ori,ori,red,left,True,easy,easy,0.32,0.32,0.18,0.18,0.32,0.18,0,0.0,False,391.0,281.54,282.24,False,easy,easy,0.18,0.32,281.514867783,282.248444796,True,1.58482003212,0.0,4.0,95,0,True,0.69314718056,0.0
ti06,a,6,52,hue,1,5,True,True,hue,hue,green,right,True,easy,hard,0.68,0.56,0.18,0.06,0.68,0.18,2,1.44,False,397.0,285.86,286.56,True,easy,hard,0.06,0.56,285.832915783,286.566480875,True,2.30280685425,1.0,9.0,138,0,True,0.0,0.0
ti06,a,6,53,ori,1,3,True,True,ori,ori,red,right,False,hard,easy,0.48,0.68,0.02,0.18,0.68,0.18,1,0.72,False,405.0,291.62,292.32,True,easy,hard,0.02,0.48,291.601270914,292.33472991,True,2.26800704002,1.0,9.0,136,0,True,0.0,0.0
ti06,a,6,54,ori,0,6,False,True,ori,ori,red,right,False,hard,easy,0.48,0.68,0.02,0.18,0.68,0.18,6,4.32,False,412.0,296.66,297.36,True,easy,hard,0.02,0.48,296.63634181,297.369832993,True,1.58440613747,1.0,9.0,95,0,True,0.69314718056,0.0
ti06,a,6,55,ori,1,3,False,True,ori,ori,green,right,True,easy,easy,0.68,0.68,0.18,0.18,0.68,0.18,3,2.16,False,424.0,305.3,306.0,True,easy,easy,0.18,0.68,305.272067785,306.005679846,True,1.46815800667,1.0,9.0,88,0,True,1.09861228867,0.0
ti06,a,6,56,ori,1,3,False,False,ori,ori,red,left,True,hard,easy,0.48,0.32,0.02,0.18,0.32,0.18,9,6.48,False,433.0,311.78,312.48,False,easy,hard,0.02,0.48,311.757428885,312.490821838,False,2.0513458252,1.0,9.0,123,0,True,1.38629436112,0.69314718056
ti06,a,6,57,hue,1,5,True,True,hue,hue,green,left,False,easy,hard,0.68,0.44,0.18,0.06,0.68,0.18,1,0.72,False,448.0,322.58,323.28,True,easy,hard,0.06,0.44,322.577253819,323.294217825,True,1.30143594742,1.0,9.0,78,0,True,0.0,1.09861228867
ti06,a,6,58,hue,0,4,False,True,hue,hue,green,right,True,hard,easy,0.52,0.68,0.02,0.18,0.52,0.02,1,0.72,False,455.0,327.62,328.32,True,hard,easy,0.18,0.68,327.595623016,328.329034805,False,1.15122103691,0.0,4.0,69,0,True,0.69314718056,0.0
ti06,a,6,59,ori,1,3,True,True,ori,ori,red,right,False,easy,easy,0.32,0.68,0.18,0.18,0.68,0.18,0,0.0,False,462.0,332.66,333.36,True,easy,easy,0.18,0.32,332.647164822,333.363792896,True,1.28862690926,1.0,9.0,78,0,True,0.0,0.0
ti06,a,6,60,ori,0,6,False,True,ori,ori,green,left,False,hard,easy,0.52,0.32,0.02,0.18,0.32,0.18,3,2.16,False,468.0,336.98,337.68,False,easy,hard,0.02,0.52,336.96496582,337.681979895,True,1.3177728653,0.0,4.0,79,0,True,0.69314718056,0.0
ti06,a,6,61,hue,0,4,True,True,hue,hue,red,right,False,hard,easy,0.48,0.68,0.02,0.18,0.48,0.02,5,3.6,False,477.0,343.46,344.16,False,hard,easy,0.18,0.68,343.433516979,344.167052984,True,0.802648067474,0.0,4.0,49,0,True,0.0,0.0
ti06,a,6,62,hue,1,5,False,True,hue,hue,red,left,True,easy,easy,0.32,0.32,0.18,0.18,0.32,0.18,3,2.16,False,488.0,351.38,352.08,False,easy,easy,0.18,0.32,351.369220972,352.086153984,True,0.967570066452,0.0,4.0,58,0,True,0.69314718056,0.0
ti06,a,6,63,hue,1,5,False,False,hue,hue,red,left,True,easy,hard,0.32,0.44,0.18,0.06,0.32,0.18,0,0.0,False,497.0,357.86,358.56,False,easy,hard,0.06,0.44,357.838048935,358.571235895,True,0.884752035141,0.0,4.0,53,0,True,1.09861228867,0.0
ti06,b,7,0,ori,1,3,True,True,ori,ori,red,right,False,easy,hard,0.32,0.56,0.18,0.06,0.56,0.06,0,0.0,False,0.0,0.02,0.72,True,hard,easy,0.18,0.32,0.0347418785095,0.737016916275,True,1.83473300934,1.0,9.0,110,0,True,0.0,0.0
ti06,b,7,1,hue,1,5,True,True,hue,hue,green,left,False,easy,hard,0.68,0.44,0.18,0.06,0.68,0.18,0,0.0,False,6.0,4.34,5.04,True,easy,hard,0.06,0.44,4.32152295113,5.05510091782,True,1.13454914093,1.0,9.0,68,0,True,0.0,0.0
ti06,b,7,2,ori,0,6,True,True,ori,ori,green,left,False,easy,easy,0.68,0.32,0.18,0.18,0.32,0.18,7,5.04,False,12.0,8.66,9.36,False,easy,easy,0.18,0.68,8.63925099373,9.37301588058,True,0.95103597641,0.0,4.0,57,0,True,0.0,0.0
ti06,b,7,3,hue,1,5,True,True,hue,hue,red,right,False,hard,hard,0.48,0.56,0.02,0.06,0.48,0.02,2,1.44,False,25.0,18.02,18.72,False,hard,hard,0.06,0.56,18.0090260506,18.7256860733,True,1.06767296791,0.0,4.0,64,0,True,0.0,0.0
ti06,b,7,4,hue,1,5,False,False,hue,hue,green,right,True,easy,hard,0.68,0.56,0.18,0.06,0.68,0.18,1,0.72,False,33.0,23.78,24.48,True,easy,hard,0.06,0.56,23.7605819702,24.4942560196,True,0.867813110352,1.0,9.0,52,0,True,0.69314718056,0.0
ti06,b,7,5,ori,0,6,True,True,ori,ori,red,right,False,hard,hard,0.48,0.56,0.02,0.06,0.56,0.06,3,2.16,False,40.0,28.82,29.52,True,hard,hard,0.02,0.48,28.795306921,29.5290229321,True,1.21718096733,1.0,9.0,73,0,True,0.0,0.0
ti06,b,7,6,hue,0,4,True,True,hue,hue,green,right,True,hard,easy,0.52,0.68,0.02,0.18,0.52,0.02,4,2.88,False,49.0,35.3,36.0,True,hard,easy,0.18,0.68,35.2807719707,36.0144689083,False,1.50337004662,0.0,4.0,91,0,True,0.0,0.0
ti06,b,7,7,hue,1,5,False,True,hue,hue,green,right,True,hard,easy,0.52,0.68,0.02,0.18,0.52,0.02,0,0.0,False,59.0,42.5,43.2,True,hard,easy,0.18,0.68,42.4829440117,43.1999979019,False,1.45117092133,0.0,4.0,87,0,True,0.69314718056,0.0
ti06,b,7,8,hue,1,5,False,False,hue,hue,green,left,False,hard,easy,0.52,0.32,0.02,0.18,0.52,0.02,0,0.0,False,65.0,46.82,47.52,True,hard,easy,0.18,0.32,46.8174278736,47.5343229771,True,1.06827187538,1.0,9.0,64,0,True,1.09861228867,0.0
ti06,b,7,9,ori,1,3,True,True,ori,ori,green,right,True,hard,hard,0.52,0.56,0.02,0.06,0.56,0.06,3,2.16,False,71.0,51.14,51.84,True,hard,hard,0.02,0.52,51.118927002,51.852451086,True,1.61790513992,1.0,9.0,97,0,True,0.0,0.69314718056
ti06,b,7,10,hue,1,5,True,True,hue,hue,red,right,False,easy,easy,0.32,0.68,0.18,0.18,0.32,0.18,0,0.0,False,80.0,57.62,58.32,False,easy,easy,0.18,0.68,57.6040620804,58.3211519718,True,0.667284965515,0.0,4.0,40,0,True,0.0,0.0
ti06,b,7,11,ori,0,6,True,True,ori,ori,green,right,True,easy,easy,0.68,0.68,0.18,0.18,0.68,0.18,1,0.72,False,86.0,61.94,62.64,True,easy,easy,0.18,0.68,61.9222140312,62.6389870644,True,0.684423923492,1.0,9.0,41,0,True,0.0,0.0
ti06,b,7,12,ori,1,3,False,True,ori,ori,red,left,True,hard,easy,0.48,0.32,0.02,0.18,0.32,0.18,5,3.6,False,93.0,66.98,67.68,False,easy,hard,0.02,0.48,66.9571039677,67.6903688908,True,0.868066072464,0.0,4.0,52,0,True,0.69314718056,0.0
ti06,b,7,13,ori,1,3,False,False,ori,ori,green,left,False,hard,hard,0.52,0.44,0.02,0.06,0.44,0.06,0,0.0,False,104.0,74.9,75.6,False,hard,hard,0.02,0.52,74.875950098,75.609418869,True,1.03449892998,0.0,4.0,62,0,True,1.09861228867,0.0
ti06,b,7,14,ori,0,6,False,True,ori,ori,red,right,False,easy,hard,0.32,0.56,0.18,0.06,0.56,0.06,6,4.32,False,110.0,79.22,79.92,True,hard,easy,0.18,0.32,79.194038868,79.9275989532,True,2.38529586792,1.0,9.0,143,0,True,1.38629436112,0.69314718056
ti06,b,7,15,ori,1,3,False,True,ori,ori,red,left,True,easy,hard,0.32,0.44,0.18,0.06,0.44,0.06,6,4.32,False,122.0,87.86,88.56,False,hard,easy,0.18,0.32,87.8462769985,88.5634748936,True,0.668146848679,0.0,4.0,40,0,True,1.60943791243,1.09861228867
ti06,b,7,16,hue,0,4,True,True,hue,hue,red,left,True,hard,hard,0.48,0.44,0.02,0.06,0.48,0.02,1,0.72,True,134.0,96.5,97.2,False,hard,hard,0.06,0.44,96.4824459553,97.1993489265,True,1.93852686882,0.0,4.0,117,0,True,0.0,1.38629436112
ti06,b,7,17,hue,0,4,False,False,hue,hue,green,right,True,easy,easy,0.68,0.68,0.18,0.18,0.68,0.18,8,5.76,False,141.0,101.54,102.24,True,easy,easy,0.18,0.68,101.517342091,102.250942945,True,0.903362035751,1.0,9.0,55,0,True,0.69314718056,0.0
ti06,b,7,18,ori,1,3,True,True,ori,ori,red,left,True,hard,hard,0.48,0.44,0.02,0.06,0.44,0.06,3,2.16,False,155.0,111.62,112.32,False,hard,hard,0.02,0.48,111.603821993,112.320542097,True,1.83500289917,0.0,4.0,110,0,True,0.0,0.0
ti06,b,7,19,ori,1,3,False,False,ori,ori,green,right,True,easy,hard,0.68,0.56,0.18,0.06,0.56,0.06,0,0.0,False,164.0,118.1,118.8,True,hard,easy,0.18,0.68,118.072450876,118.805767059,False,0.917839050293,0.0,4.0,55,0,True,0.69314718056,0.0
ti06,b,7,20,hue,0,4,True,True,hue,hue,red,right,False,easy,hard,0.32,0.56,0.18,0.06,0.32,0.18,0,0.0,False,170.0,122.42,123.12,False,easy,hard,0.06,0.56,122.406873941,123.123985052,True,0.784371137619,0.0,4.0,47,0,True,0.0,0.0
ti06,b,7,21,hue,1,5,False,True,hue,hue,green,left,False,hard,hard,0.52,0.44,0.02,0.06,0.52,0.02,0,0.0,False,176.0,126.74,127.44,True,hard,hard,0.06,0.44,126.724830866,127.441747904,False,1.6014649868,0.0,4.0,96,0,True,0.69314718056,0.0
ti06,b,7,22,ori,0,6,True,True,ori,ori,green,right,True,hard,easy,0.52,0.68,0.02,0.18,0.68,0.18,4,2.88,False,182.0,131.06,131.76,True,easy,hard,0.02,0.52,131.043017864,131.759784937,True,0.834496021271,1.0,9.0,50,0,True,0.0,0.0
ti06,b,7,23,hue,1,5,True,True,hue,hue,red,left,True,easy,hard,0.32,0.44,0.18,0.06,0.32,0.18,0,0.0,False,192.0,138.26,138.96,False,easy,hard,0.06,0.44,138.24503994,138.962116957,True,1.33411884308,0.0,4.0,80,0,True,0.0,0.0
ti06,b,7,24,ori,1,3,True,True,ori,ori,red,left,True,easy,easy,0.32,0.32,0.18,0.18,0.32,0.18,1,0.72,False,198.0,142.58,143.28,False,easy,easy,0.18,0.32,142.562884092,143.280009031,True,1.50127720833,0.0,4.0,90,0,True,0.0,0.0
ti06,b,7,25,hue,0,4,True,True,hue,hue,red,right,False,hard,easy,0.48,0.68,0.02,0.18,0.48,0.02,2,1.44,False,205.0,147.62,148.32,False,hard,easy,0.18,0.68,147.597881079,148.331311941,True,1.76820683479,0.0,4.0,106,0,True,0.0,0.0
ti06,b,7,26,hue,1,5,False,True,hue,hue,red,right,False,hard,easy,0.48,0.68,0.02,0.18,0.48,0.02,0,0.0,False,213.0,153.38,154.08,False,hard,easy,0.18,0.68,153.366292953,154.083311081,True,2.15149593353,0.0,4.0,129,0,True,0.69314718056,0.0
ti06,b,7,27,hue,0,4,False,True,hue,hue,green,right,True,easy,hard,0.68,0.56,0.18,0.06,0.68,0.18,0,0.0,False,219.0,157.7,158.4,True,easy,hard,0.06,0.56,157.684144974,158.401176929,True,1.13699197769,1.0,9.0,69,0,True,1.09861228867,0.0
ti06,b,7,28,ori,0,6,True,True,ori,ori,green,left,False,hard,hard,0.52,0.44,0.02,0.06,0.44,0.06,2,1.44,False,225.0,162.02,162.72,False,hard,hard,0.02,0.52,162.002414942,162.71905303,True,1.46861195564,0.0,4.0,88,0,True,0.0,0.69314718056
ti06,b,7,29,hue,1,5,True,True,hue,hue,red,right,False,easy,hard,0.32,0.56,0.18,0.06,0.32,0.18,4,2.88,False,233.0,167.78,168.48,False,easy,hard,0.06,0.56,167.753867865,168.487422943,True,0.90127491951,0.0,4.0,54,0,True,0.0,0.0
ti06,b,7,30,ori,0,6,True,True,ori,ori,green,left,False,easy,hard,0.68,0.44,0.18,0.06,0.44,0.06,0,0.0,False,243.0,174.98,175.68,False,hard,easy,0.18,0.68,174.956346989,175.689709902,True,1.8346889019,0.0,4.0,110,0,True,0.0,0.0
ti06,b,7,31,ori,0,6,False,False,ori,ori,red,left,True,easy,easy,0.32,0.32,0.18,0.18,0.32,0.18,1,0.72,False,249.0,179.3,180.0,False,easy,easy,0.18,0.32,179.27411294,180.007781029,True,0.984464883804,0.0,4.0,59,0,True,0.69314718056,0.0
ti06,b,7,32,ori,1,3,False,True,ori,ori,red,right,False,easy,easy,0.32,0.68,0.18,0.18,0.68,0.18,1,0.72,True,256.0,184.34,185.04,True,easy,easy,0.18,0.32,184.325524092,185.042677879,False,1.91878700256,0.0,4.0,115,0,True,1.09861228867,0.0
ti06,b,7,33,hue,0,4,True,True,hue,hue,green,left,False,hard,hard,0.52,0.44,0.02,0.06,0.52,0.02,3,2.16,False,263.0,189.38,190.08,True,hard,hard,0.06,0.44,189.360507011,190.094170094,True,1.83462500572,1.0,9.0,110,0,True,0.0,0.69314718056
ti06,b,7,34,hue,1,5,False,True,hue,hue,green,left,False,easy,easy,0.68,0.32,0.18,0.18,0.68,0.18,5,3.6,False,272.0,195.86,196.56,True,easy,easy,0.18,0.32,195.845694065,196.562545061,True,1.78488588333,1.0,9.0,107,0,True,0.69314718056,0.0
ti06,b,7,35,ori,1,3,True,True,ori,ori,green,left,False,easy,hard,0.68,0.44,0.18,0.06,0.44,0.06,0,0.0,False,283.0,203.78,204.48,False,hard,easy,0.18,0.68,203.764739037,204.48161006,False,2.00134110451,1.0,9.0,120,0,True,0.0,0.0
ti06,b,7,36,hue,1,5,True,True,hue,hue,red,left,True,hard,easy,0.48,0.32,0.02,0.18,0.48,0.02,5,3.6,False,289.0,208.1,208.8,False,hard,easy,0.18,0.32,208.082875967,208.799473047,True,1.15156817436,0.0,4.0,69,0,True,0.0,0.0
ti06,b,7,37,hue,0,4,False,True,hue,hue,red,left,True,hard,easy,0.48,0.32,0.02,0.18,0.48,0.02,0,0.0,False,300.0,216.02,216.72,False,hard,easy,0.18,0.32,216.001944065,216.7351439,True,0.83476805687,0.0,4.0,50,0,True,0.69314718056,0.0
ti06,b,7,38,hue,0,4,False,False,hue,hue,red,left,True,easy,hard,0.32,0.44,0.18,0.06,0.32,0.18,1,0.72,False,306.0,220.34,221.04,False,easy,hard,0.06,0.44,220.319874048,221.053493023,True,0.767472028732,0.0,4.0,46,0,True,1.09861228867,0.0
ti06,b,7,39,hue,0,4,False,False,hue,hue,green,left,False,hard,easy,0.52,0.32,0.02,0.18,0.52,0.02,2,1.44,False,313.0,225.38,226.08,True,hard,easy,0.18,0.32,225.354728937,226.088244915,True,0.767602920532,1.0,9.0,46,0,True,1.38629436112,0.69314718056
ti06,b,7,40,hue,0,4,False,False,hue,hue,red,right,False,hard,hard,0.48,0.56,0.02,0.06,0.48,0.02,0,0.0,False,321.0,231.14,231.84,False,hard,hard,0.06,0.56,231.123167038,231.839936018,True,0.801268815994,0.0,4.0,48,0,True,1.60943791243,1.09861228867
ti06,b,7,41,ori,0,6,True,True,ori,ori,red,left,True,hard,hard,0.48,0.44,0.02,0.06,0.44,0.06,2,1.44,False,327.0,235.46,236.16,False,hard,hard,0.02,0.48,235.440977097,236.174653053,True,1.55111312866,0.0,4.0,93,0,True,0.0,1.38629436112
ti06,b,7,42,hue,0,4,True,True,hue,hue,red,left,True,easy,easy,0.32,0.32,0.18,0.18,0.32,0.18,9,6.48,False,335.0,241.22,241.92,False,easy,easy,0.18,0.32,241.192810059,241.926358938,True,0.684448957443,0.0,4.0,41,0,True,0.0,0.0
ti06,b,7,43,hue,0,4,False,False,hue,hue,green,right,True,hard,hard,0.52,0.56,0.02,0.06,0.52,0.02,2,1.44,False,350.0,252.02,252.72,True,hard,hard,0.06,0.56,251.996133089,252.729701042,False,1.88439488411,0.0,4.0,113,0,True,0.69314718056,0.0
ti06,b,7,44,ori,0,6,True,True,ori,ori,red,left,True,hard,easy,0.48,0.32,0.02,0.18,0.32,0.18,4,2.88,False,358.0,257.78,258.48,False,easy,hard,0.02,0.48,257.764343977,258.481302023,True,1.38467097282,0.0,4.0,83,0,True,0.0,0.0
ti06,b,7,45,ori,0,6,False,False,ori,ori,green,left,False,hard,easy,0.52,0.32,0.02,0.18,0.32,0.18,3,2.16,False,368.0,264.98,265.68,False,easy,hard,0.02,0.52,264.966711998,265.683414936,True,0.819094896317,0.0,4.0,50,0,True,0.69314718056,0.0
ti06,b,7,46,ori,0,6,False,False,ori,ori,red,left,True,easy,hard,0.32,0.44,0.18,0.06,0.44,0.06,2,1.44,False,377.0,271.46,272.16,False,hard,easy,0.18,0.32,271.435137033,272.168891907,True,1.13488388062,0.0,4.0,68,0,True,1.09861228867,0.0
ti06,b,7,47,hue,0,4,True,True,hue,hue,red,right,False,easy,easy,0.32,0.68,0.18,0.18,0.32,0.18,1,0.72,False,385.0,277.22,277.92,False,easy,easy,0.18,0.68,277.203577995,277.920536041,False,1.08463311195,1.0,9.0,65,0,True,0.0,0.69314718056
ti06,b,7,48,ori,0,6,True,True,ori,ori,red,right,False,easy,easy,0.32,0.68,0.18,0.18,0.68,0.18,0,0.0,True,392.0,282.26,282.96,True,easy,easy,0.18,0.32,282.238589048,282.972177982,True,0.70089507103,1.0,9.0,42,0,True,0.0,0.0
ti06,b,7,49,hue,1,5,True,True,hue,hue,red,left,True,easy,easy,0.32,0.32,0.18,0.18,0.32,0.18,2,1.44,False,398.0,286.58,287.28,False,easy,easy,0.18,0.32,286.556317091,287.290060043,True,0.984004974365,0.0,4.0,59,0,True,0.0,0.0
ti06,b,7,50,ori,0,6,True,True,ori,ori,green,right,True,hard,hard,0.52,0.56,0.02,0.06,0.56,0.06,1,0.72,False,406.0,292.34,293.04,True,hard,hard,0.02,0.52,292.324907064,293.04180789,True,1.16805386543,1.0,9.0,70,0,True,0.0,0.0
ti06,b,7,51,ori,1,3,False,True,ori,ori,green,left,False,hard,easy,0.52,0.32,0.02,0.18,0.32,0.18,2,1.44,False,413.0,297.38,298.08,False,easy,hard,0.02,0.52,297.359586,298.093381882,True,1.21764683723,0.0,4.0,73,0,True,0.69314718056,0.0
ti06,b,7,52,ori,1,3,False,False,ori,ori,red,right,False,hard,easy,0.48,0.68,0.02,0.18,0.68,0.18,0,0.0,False,421.0,303.14,303.84,True,easy,hard,0.02,0.48,303.128194094,303.844959974,True,0.684320926666,1.0,9.0,41,0,True,1.09861228867,0.0
ti06,b,7,53,ori,0,6,False,True,ori,ori,green,right,True,easy,hard,0.68,0.56,0.18,0.06,0.56,0.06,1,0.72,False,427.0,307.46,308.16,True,hard,easy,0.18,0.68,307.446040869,308.163043976,True,0.684317111969,1.0,9.0,41,0,True,1.38629436112,0.69314718056
ti06,b,7,54,ori,1,3,False,True,ori,ori,green,left,False,easy,easy,0.68,0.32,0.18,0.18,0.32,0.18,3,2.16,False,434.0,312.5,313.2,False,easy,easy,0.18,0.68,312.497543097,313.214489937,True,0.784494876862,0.0,4.0,47,0,True,1.60943791243,1.09861228867
ti06,b,7,55,ori,1,3,False,False,ori,ori,green,right,True,hard,easy,0.52,0.68,0.02,0.18,0.68,0.18,0,0.0,False,443.0,318.98,319.68,True,easy,hard,0.02,0.52,318.96637702,319.682924032,True,0.634166955948,1.0,9.0,38,0,True,1.79175946923,1.38629436112
ti06,b,7,56,hue,1,5,True,True,hue,hue,green,right,True,easy,easy,0.68,0.68,0.18,0.18,0.68,0.18,1,0.72,False,449.0,323.3,324.0,True,easy,easy,0.18,0.68,323.28430891,324.001293898,True,1.31816911697,1.0,9.0,79,0,True,0.0,1.60943791243
ti06,b,7,57,ori,1,3,True,True,ori,ori,green,right,True,easy,easy,0.68,0.68,0.18,0.18,0.68,0.18,0,0.0,False,456.0,328.34,329.04,True,easy,easy,0.18,0.68,328.319063902,329.052602053,True,0.768191099167,1.0,9.0,46,0,True,0.0,0.0
ti06,b,7,58,ori,0,6,False,True,ori,ori,red,right,False,hard,easy,0.48,0.68,0.02,0.18,0.68,0.18,1,0.72,False,462.0,332.66,333.36,True,easy,hard,0.02,0.48,332.63694787,333.370503902,True,0.651430130005,1.0,9.0,39,0,True,0.69314718056,0.0
ti06,b,7,59,hue,1,5,True,True,hue,hue,red,left,True,hard,hard,0.48,0.44,0.02,0.06,0.48,0.02,0,0.0,False,469.0,337.7,338.4,False,hard,hard,0.06,0.44,337.688313961,338.405498028,False,1.33551096916,1.0,9.0,80,0,True,0.0,0.0
ti06,b,7,60,hue,0,4,False,True,hue,hue,green,left,False,easy,easy,0.68,0.32,0.18,0.18,0.68,0.18,1,0.72,False,475.0,342.02,342.72,True,easy,easy,0.18,0.32,342.006612062,342.723357916,True,2.218501091,1.0,9.0,133,0,True,0.69314718056,0.0
ti06,b,7,61,hue,0,4,False,False,hue,hue,green,left,False,easy,hard,0.68,0.44,0.18,0.06,0.68,0.18,2,1.44,False,482.0,347.06,347.76,True,easy,hard,0.06,0.44,347.041404009,347.774755955,True,1.20118999481,1.0,9.0,72,0,True,1.09861228867,0.0
ti06,b,7,62,hue,1,5,False,True,hue,hue,green,right,True,hard,hard,0.52,0.56,0.02,0.06,0.52,0.02,1,0.72,False,490.0,352.82,353.52,True,hard,hard,0.06,0.56,352.792975903,353.526556015,False,2.10133194923,0.0,4.0,126,0,True,1.38629436112,0.69314718056
ti06,b,7,63,ori,1,3,True,True,ori,ori,red,right,False,hard,hard,0.48,0.56,0.02,0.06,0.56,0.06,0,0.0,False,497.0,357.86,358.56,True,hard,hard,0.02,0.48,357.861140013,358.56149888,True,1.48464417458,1.0,9.0,89,0,True,0.0,1.09861228867
ti06,b,8,0,ori,1,3,True,True,ori,ori,green,right,True,hard,hard,0.52,0.56,0.02,0.06,0.56,0.06,0,0.0,False,0.0,0.02,0.72,True,hard,hard,0.02,0.52,0.00516414642334,0.71448802948,True,1.53322601318,1.0,9.0,92,0,True,0.0,0.0
ti06,b,8,1,hue,1,5,True,True,hue,hue,green,right,True,hard,easy,0.52,0.68,0.02,0.18,0.52,0.02,1,0.72,False,6.0,4.34,5.04,True,hard,easy,0.18,0.68,4.31520009041,5.04864096642,True,1.03439497948,1.0,9.0,62,0,True,0.0,0.0
ti06,b,8,2,ori,1,3,True,True,ori,ori,red,right,False,easy,hard,0.32,0.56,0.18,0.06,0.56,0.06,3,2.16,False,13.0,9.38,10.08,True,hard,easy,0.18,0.32,9.36651492119,10.0836980343,True,1.01658201218,1.0,9.0,61,0,True,0.0,0.0
ti06,b,8,3,ori,1,3,False,False,ori,ori,green,right,True,easy,easy,0.68,0.68,0.18,0.18,0.68,0.18,5,3.6,False,22.0,15.86,16.56,True,easy,easy,0.18,0.68,15.8353860378,16.5691671371,True,0.634428977966,1.0,9.0,38,0,True,0.69314718056,0.0
ti06,b,8,4,ori,0,6,False,True,ori,ori,red,left,True,easy,easy,0.32,0.32,0.18,0.18,0.32,0.18,2,1.44,False,33.0,23.78,24.48,False,easy,easy,0.18,0.32,23.771173954,24.4880409241,False,0.833569049835,1.0,9.0,50,0,True,1.09861228867,0.0
